"Date","Month","Year","Site.Name","COUNTY","meanLat","meanLong","PM2.5","Ozone"
2019-11-05,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,45,NA
2019-11-05,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,44,NA
2019-11-05,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,36,NA
2019-11-05,11,2019,"Millbrook School","Wake",35.856111,-78.574167,40,33
2019-11-05,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,28,NA
2019-11-05,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,35,NA
2019-11-06,11,2019,"Bryson City","Swain",35.434767,-83.442133,26,NA
2019-11-06,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,25,NA
2019-11-06,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,35,NA
2019-11-06,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,49,NA
2019-11-06,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,40,36
2019-11-06,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,35,NA
2019-11-06,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,33,NA
2019-11-06,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,26,NA
2019-11-06,11,2019,"Millbrook School","Wake",35.856111,-78.574167,43,34
2019-11-06,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,28,NA
2019-11-06,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,38,NA
2019-11-07,11,2019,"Bryson City","Swain",35.434767,-83.442133,38,NA
2019-11-07,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,22,NA
2019-11-07,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,56,NA
2019-11-07,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,40,NA
2019-11-07,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,53,32
2019-11-07,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,59,NA
2019-11-07,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,29,NA
2019-11-07,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,44,NA
2019-11-07,11,2019,"Millbrook School","Wake",35.856111,-78.574167,40,35
2019-11-07,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,32,NA
2019-11-07,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,37,NA
2019-11-08,11,2019,"Bryson City","Swain",35.434767,-83.442133,11,NA
2019-11-08,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,7,NA
2019-11-08,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,24,NA
2019-11-08,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,17,NA
2019-11-08,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,21,31
2019-11-08,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,20,NA
2019-11-08,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,16,NA
2019-11-08,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,15,NA
2019-11-08,11,2019,"Millbrook School","Wake",35.856111,-78.574167,21,31
2019-11-08,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,14,NA
2019-11-08,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,18,NA
2019-11-09,11,2019,"Bryson City","Swain",35.434767,-83.442133,30,NA
2019-11-09,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,19,NA
2019-11-09,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,44,NA
2019-11-09,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,31,NA
2019-11-09,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,44,31
2019-11-09,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,39,NA
2019-11-09,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,19,NA
2019-11-09,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,55,NA
2019-11-09,11,2019,"Millbrook School","Wake",35.856111,-78.574167,32,31
2019-11-09,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,14,NA
2019-11-09,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,29,NA
2019-11-10,11,2019,"Bryson City","Swain",35.434767,-83.442133,40,NA
2019-11-10,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,27,NA
2019-11-10,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,67,NA
2019-11-10,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,49,NA
2019-11-10,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,67,34
2019-11-10,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,63,NA
2019-11-10,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,28,NA
2019-11-10,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,56,NA
2019-11-10,11,2019,"Millbrook School","Wake",35.856111,-78.574167,61,35
2019-11-10,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,28,NA
2019-11-10,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,48,NA
2019-11-11,11,2019,"Bryson City","Swain",35.434767,-83.442133,26,NA
2019-11-11,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,40,NA
2019-11-11,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,58,NA
2019-11-11,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,41,NA
2019-11-11,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,41,34
2019-11-11,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,54,NA
2019-11-11,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,38,NA
2019-11-11,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,42,NA
2019-11-11,11,2019,"Millbrook School","Wake",35.856111,-78.574167,45,35
2019-11-11,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,32,NA
2019-11-11,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,42,NA
2019-11-12,11,2019,"Bryson City","Swain",35.434767,-83.442133,11,NA
2019-11-12,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,12,NA
2019-11-12,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,27,NA
2019-11-12,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,24,NA
2019-11-12,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,24,27
2019-11-12,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,24,NA
2019-11-12,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,26,NA
2019-11-12,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,13,NA
2019-11-12,11,2019,"Millbrook School","Wake",35.856111,-78.574167,25,29
2019-11-12,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,17,NA
2019-11-12,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,23,NA
2019-11-13,11,2019,"Bryson City","Swain",35.434767,-83.442133,23,NA
2019-11-13,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,10,NA
2019-11-13,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,28,NA
2019-11-13,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,15,NA
2019-11-13,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,35,31
2019-11-13,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,25,NA
2019-11-13,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,13,NA
2019-11-13,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,20,NA
2019-11-13,11,2019,"Millbrook School","Wake",35.856111,-78.574167,17,32
2019-11-13,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,NA
2019-11-13,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,15,NA
2019-11-14,11,2019,"Bryson City","Swain",35.434767,-83.442133,37,NA
2019-11-14,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,24,NA
2019-11-14,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,60,NA
2019-11-14,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,38,NA
2019-11-14,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,54,14
2019-11-14,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,57,NA
2019-11-14,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,26,NA
2019-11-14,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,53,NA
2019-11-14,11,2019,"Millbrook School","Wake",35.856111,-78.574167,38,28
2019-11-14,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,26,NA
2019-11-14,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,32,NA
2019-11-15,11,2019,"Bryson City","Swain",35.434767,-83.442133,31,NA
2019-11-15,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,22,NA
2019-11-15,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,46,NA
2019-11-15,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,44,NA
2019-11-15,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,50,31
2019-11-15,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,41,NA
2019-11-15,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,40,NA
2019-11-15,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,32,NA
2019-11-15,11,2019,"Millbrook School","Wake",35.856111,-78.574167,35,25
2019-11-15,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,23,NA
2019-11-15,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,25,NA
2019-11-16,11,2019,"Bryson City","Swain",35.434767,-83.442133,21,NA
2019-11-16,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,22,NA
2019-11-16,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,39,NA
2019-11-16,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,29,NA
2019-11-16,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,25,31
2019-11-16,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,38,NA
2019-11-16,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,32,NA
2019-11-16,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,23,NA
2019-11-16,11,2019,"Millbrook School","Wake",35.856111,-78.574167,41,34
2019-11-16,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,33,NA
2019-11-16,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,31,NA
2019-11-17,11,2019,"Bryson City","Swain",35.434767,-83.442133,30,NA
2019-11-17,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,15,NA
2019-11-17,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,23,NA
2019-11-17,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,14,NA
2019-11-17,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,20,32
2019-11-17,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,21,NA
2019-11-17,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,18,NA
2019-11-17,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,13,NA
2019-11-17,11,2019,"Millbrook School","Wake",35.856111,-78.574167,20,31
2019-11-17,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,14,NA
2019-11-17,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,17,NA
2019-11-18,11,2019,"Bryson City","Swain",35.434767,-83.442133,32,NA
2019-11-18,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,19,NA
2019-11-18,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,34,NA
2019-11-18,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,25,NA
2019-11-18,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,27,11
2019-11-18,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,26,NA
2019-11-18,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,36,NA
2019-11-18,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,15,NA
2019-11-18,11,2019,"Millbrook School","Wake",35.856111,-78.574167,26,23
2019-11-18,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,20,NA
2019-11-18,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,22,NA
2019-11-19,11,2019,"Bryson City","Swain",35.434767,-83.442133,28,NA
2019-11-19,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,18,NA
2019-11-19,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,57,NA
2019-11-19,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,30,NA
2019-11-19,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,56,14
2019-11-19,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,55,NA
2019-11-19,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,42,NA
2019-11-19,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,36,NA
2019-11-19,11,2019,"Millbrook School","Wake",35.856111,-78.574167,37,23
2019-11-19,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,27,NA
2019-11-19,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,32,NA
2019-11-20,11,2019,"Bryson City","Swain",35.434767,-83.442133,19,NA
2019-11-20,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,42,NA
2019-11-20,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,51,NA
2019-11-20,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,40,NA
2019-11-20,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,38,31
2019-11-20,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,42,NA
2019-11-20,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,36,NA
2019-11-20,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,37,NA
2019-11-20,11,2019,"Millbrook School","Wake",35.856111,-78.574167,47,32
2019-11-20,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,35,NA
2019-11-20,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,45,NA
2019-11-21,11,2019,"Bryson City","Swain",35.434767,-83.442133,23,NA
2019-11-21,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,45,NA
2019-11-21,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,52,NA
2019-11-21,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,39,NA
2019-11-21,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,39,30
2019-11-21,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,48,NA
2019-11-21,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,44,NA
2019-11-21,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,31,NA
2019-11-21,11,2019,"Millbrook School","Wake",35.856111,-78.574167,49,24
2019-11-21,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,41,NA
2019-11-21,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,40,NA
2019-11-22,11,2019,"Bryson City","Swain",35.434767,-83.442133,47,NA
2019-11-22,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,68,NA
2019-11-22,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,54,NA
2019-11-22,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,61,32
2019-11-22,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,61,NA
2019-11-22,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,53,NA
2019-11-22,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,52,NA
2019-11-22,11,2019,"Millbrook School","Wake",35.856111,-78.574167,59,31
2019-11-22,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,48,NA
2019-11-23,11,2019,"Bryson City","Swain",35.434767,-83.442133,26,NA
2019-11-23,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,31,NA
2019-11-23,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,20,NA
2019-11-23,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,49,15
2019-11-23,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,25,NA
2019-11-23,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,29,NA
2019-11-23,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,14,NA
2019-11-23,11,2019,"Millbrook School","Wake",35.856111,-78.574167,36,24
2019-11-23,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,30,NA
2019-11-23,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,37,NA
2019-11-24,11,2019,"Bryson City","Swain",35.434767,-83.442133,7,NA
2019-11-24,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,17,NA
2019-11-24,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,10,NA
2019-11-24,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,25,33
2019-11-24,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,14,NA
2019-11-24,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,11,NA
2019-11-24,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,NA
2019-11-24,11,2019,"Millbrook School","Wake",35.856111,-78.574167,17,36
2019-11-24,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,NA
2019-11-24,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,13,NA
2019-11-25,11,2019,"Bryson City","Swain",35.434767,-83.442133,20,NA
2019-11-25,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,34,NA
2019-11-25,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,25,NA
2019-11-25,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,50,31
2019-11-25,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,28,NA
2019-11-25,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,26,NA
2019-11-25,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,23,NA
2019-11-25,11,2019,"Millbrook School","Wake",35.856111,-78.574167,36,29
2019-11-25,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,21,NA
2019-11-25,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,30,NA
2019-11-26,11,2019,"Bryson City","Swain",35.434767,-83.442133,38,NA
2019-11-26,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,33,NA
2019-11-26,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,56,NA
2019-11-26,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,46,NA
2019-11-26,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,59,30
2019-11-26,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,47,NA
2019-11-26,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,35,NA
2019-11-26,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,40,NA
2019-11-26,11,2019,"Millbrook School","Wake",35.856111,-78.574167,53,31
2019-11-26,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,40,NA
2019-11-26,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,45,NA
2019-11-27,11,2019,"Bryson City","Swain",35.434767,-83.442133,22,NA
2019-11-27,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,30,NA
2019-11-27,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,56,NA
2019-11-27,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,51,NA
2019-11-27,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,48,22
2019-11-27,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,54,NA
2019-11-27,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,52,NA
2019-11-27,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,44,NA
2019-11-27,11,2019,"Millbrook School","Wake",35.856111,-78.574167,56,31
2019-11-27,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,37,NA
2019-11-27,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,48,NA
2019-11-28,11,2019,"Bryson City","Swain",35.434767,-83.442133,4,NA
2019-11-28,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,25,NA
2019-11-28,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,15,NA
2019-11-28,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,9,NA
2019-11-28,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,34
2019-11-28,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,14,NA
2019-11-28,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,11,NA
2019-11-28,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,NA
2019-11-28,11,2019,"Millbrook School","Wake",35.856111,-78.574167,15,31
2019-11-28,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,NA
2019-11-28,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,10,NA
2019-11-29,11,2019,"Bryson City","Swain",35.434767,-83.442133,20,NA
2019-11-29,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,13,NA
2019-11-29,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,30,NA
2019-11-29,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,17,NA
2019-11-29,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,28,24
2019-11-29,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,27,NA
2019-11-29,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,18,NA
2019-11-29,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,20,NA
2019-11-29,11,2019,"Millbrook School","Wake",35.856111,-78.574167,29,27
2019-11-29,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,NA
2019-11-29,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,29,NA
2019-11-30,11,2019,"Bryson City","Swain",35.434767,-83.442133,20,NA
2019-11-30,11,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,30,NA
2019-11-30,11,2019,"Clemmons Middle","Forsyth",36.026,-80.342,60,NA
2019-11-30,11,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,42,NA
2019-11-30,11,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,52,22
2019-11-30,11,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,53,NA
2019-11-30,11,2019,"Leggett","Edgecombe",35.988278,-77.5843,33,NA
2019-11-30,11,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,41,NA
2019-11-30,11,2019,"Millbrook School","Wake",35.856111,-78.574167,60,20
2019-11-30,11,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,NA
2019-11-30,11,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,52,NA
2019-12-01,12,2019,"Bryson City","Swain",35.434767,-83.442133,9,NA
2019-12-01,12,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,15,NA
2019-12-01,12,2019,"Clemmons Middle","Forsyth",36.026,-80.342,29,NA
2019-12-01,12,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,25,NA
2019-12-01,12,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,32,37
2019-12-01,12,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,26,NA
2019-12-01,12,2019,"Leggett","Edgecombe",35.988278,-77.5843,26,NA
2019-12-01,12,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,19,NA
2019-12-01,12,2019,"Millbrook School","Wake",35.856111,-78.574167,29,22
2019-12-01,12,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,NA
2019-12-01,12,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,26,NA
2019-12-02,12,2019,"Bryson City","Swain",35.434767,-83.442133,3,NA
2019-12-02,12,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,13,NA
2019-12-02,12,2019,"Clemmons Middle","Forsyth",36.026,-80.342,6,NA
2019-12-02,12,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,8,NA
2019-12-02,12,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,19
2019-12-02,12,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,NA
2019-12-02,12,2019,"Leggett","Edgecombe",35.988278,-77.5843,9,NA
2019-12-02,12,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,NA
2019-12-02,12,2019,"Millbrook School","Wake",35.856111,-78.574167,13,18
2019-12-02,12,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,9,NA
2019-12-03,12,2019,"Bryson City","Swain",35.434767,-83.442133,5,NA
2019-12-03,12,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,10,NA
2019-12-03,12,2019,"Clemmons Middle","Forsyth",36.026,-80.342,13,NA
2019-12-03,12,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,7,NA
2019-12-03,12,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,15,23
2019-12-03,12,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,NA
2019-12-03,12,2019,"Leggett","Edgecombe",35.988278,-77.5843,14,NA
2019-12-03,12,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,NA
2019-12-03,12,2019,"Millbrook School","Wake",35.856111,-78.574167,13,24
2019-12-03,12,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,17,NA
2019-12-04,12,2019,"Bryson City","Swain",35.434767,-83.442133,13,NA
2019-12-04,12,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,28,NA
2019-12-04,12,2019,"Clemmons Middle","Forsyth",36.026,-80.342,20,NA
2019-12-04,12,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,14,NA
2019-12-04,12,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,26,32
2019-12-04,12,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,21,NA
2019-12-04,12,2019,"Leggett","Edgecombe",35.988278,-77.5843,18,NA
2019-12-04,12,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,NA
2019-12-04,12,2019,"Millbrook School","Wake",35.856111,-78.574167,23,32
2019-12-04,12,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,19,NA
2019-12-04,12,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,28,NA
2019-12-05,12,2019,"Bryson City","Swain",35.434767,-83.442133,7,NA
2019-12-05,12,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,19,NA
2019-12-05,12,2019,"Clemmons Middle","Forsyth",36.026,-80.342,14,NA
2019-12-05,12,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,25,NA
2019-12-05,12,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,26,31
